name,category,price,sales,rating
Product_7573,Beauty,7293.23,539,4.7
Product_7574,Sports,17264.56,70,1.5
Product_7575,Beauty,13433.26,291,4.3
Product_7576,Home & Kitchen,1034.37,931,4.0
Product_7577,Electronics,8174.29,996,4.5
Product_7578,Home & Kitchen,11904.14,646,1.4
Product_7579,Electronics,901.6,295,2.3
Product_7580,Beauty,11472.54,806,1.2
Product_7581,Books,17012.48,86,1.2
Product_7582,Fashion,967.52,521,4.3
Product_7583,Sports,15952.27,841,3.5
Product_7584,Books,17308.15,125,4.2
Product_7585,Fashion,17836.21,716,3.4
Product_7586,Sports,1476.44,374,2.1
Product_7587,Books,8211.12,984,1.9
Product_7588,Books,16605.72,843,1.3
Product_7589,Beauty,6830.18,753,4.7
Product_7590,Home & Kitchen,3168.36,86,1.9
Product_7591,Home & Kitchen,5626.62,858,2.1
Product_7592,Electronics,10994.81,908,3.3
Product_7593,Electronics,5252.51,286,3.0
Product_7594,Sports,6663.36,434,3.1
Product_7595,Beauty,10136.69,241,3.7
Product_7596,Electronics,14768.32,747,3.1
Product_7597,Fashion,5641.73,863,4.3
Product_7598,Sports,878.65,706,3.0
Product_7599,Fashion,549.99,965,4.7
Product_7600,Electronics,602.5,32,1.7
Product_7601,Electronics,18850.2,456,2.4
Product_7602,Electronics,3020.76,421,2.6
Product_7603,Beauty,18930.02,16,2.8
Product_7604,Electronics,18633.19,127,2.2
Product_7605,Beauty,7488.65,207,1.9
Product_7606,Fashion,1834.53,621,2.9
Product_7607,Books,18290.02,829,3.9
Product_7608,Home & Kitchen,17489.93,447,3.2
Product_7609,Books,12299.1,674,3.8
Product_7610,Sports,15913.48,597,2.2
Product_7611,Electronics,2313.18,570,3.6
Product_7612,Beauty,10653.24,478,4.5
Product_7613,Sports,8206.85,535,1.1
Product_7614,Books,9273.14,64,2.1
Product_7615,Books,9399.53,662,3.3
Product_7616,Sports,18690.66,13,2.3
Product_7617,Sports,14544.37,132,4.1
Product_7618,Fashion,3058.48,418,3.7
Product_7619,Electronics,12840.85,406,4.2
Product_7620,Books,6853.31,56,4.9
Product_7621,Home & Kitchen,8604.96,620,2.1
Product_7622,Home & Kitchen,9674.1,121,2.7
Product_7623,Fashion,6801.68,969,3.1
Product_7624,Electronics,14696.25,410,2.3
Product_7625,Beauty,15801.34,123,3.4
Product_7626,Beauty,19799.08,18,2.5
Product_7627,Beauty,9731.76,520,2.7
Product_7628,Home & Kitchen,7750.52,439,3.1
Product_7629,Books,12933.83,180,2.7
Product_7630,Electronics,8407.59,39,3.4
Product_7631,Fashion,7008.62,939,2.4
Product_7632,Books,10306.46,670,2.7
Product_7633,Books,15346.09,303,2.0
Product_7634,Books,10666.06,266,1.4
Product_7635,Books,14927.67,495,3.1
Product_7636,Beauty,11209.32,404,2.8
Product_7637,Home & Kitchen,11544.5,186,1.8
Product_7638,Books,6218.21,178,4.2
Product_7639,Electronics,9455.95,360,4.3
Product_7640,Sports,7173.88,758,2.0
Product_7641,Books,14703.23,877,3.4
Product_7642,Home & Kitchen,5612.35,209,1.7
Product_7643,Electronics,19578.46,421,3.3
Product_7644,Home & Kitchen,7181.77,904,1.3
Product_7645,Beauty,13480.55,61,1.9
Product_7646,Books,17820.88,762,4.0
Product_7647,Books,13961.89,867,4.1
Product_7648,Books,8223.74,832,1.5
Product_7649,Fashion,514.39,724,1.1
Product_7650,Books,9788.07,683,1.4
Product_7651,Beauty,526.28,630,1.4
Product_7652,Home & Kitchen,13406.54,323,3.2
Product_7653,Fashion,1506.54,501,2.3
Product_7654,Sports,13818.03,518,1.4
Product_7655,Sports,11539.24,136,1.7
Product_7656,Books,861.52,410,3.2
Product_7657,Home & Kitchen,8906.58,34,4.5
Product_7658,Books,11638.76,57,2.7
Product_7659,Fashion,19046.15,761,3.0
Product_7660,Books,12116.64,956,2.4
Product_7661,Fashion,18155.1,519,2.8
Product_7662,Books,15969.75,392,4.5
Product_7663,Books,13272.08,221,1.3
Product_7664,Beauty,3066.9,139,3.3
Product_7665,Books,8940.71,184,4.2
Product_7666,Sports,16265.74,407,1.0
Product_7667,Beauty,16429.72,607,2.4
Product_7668,Fashion,19268.92,685,2.4
Product_7669,Home & Kitchen,8631.3,282,3.7
Product_7670,Books,17672.49,91,2.0
Product_7671,Sports,2193.74,818,1.1
Product_7672,Electronics,9327.26,770,1.2
Product_7673,Sports,1064.21,63,3.8
Product_7674,Sports,12236.07,938,2.8
Product_7675,Sports,15741.87,620,3.7
Product_7676,Fashion,19643.87,328,4.1
Product_7677,Sports,6967.35,954,2.1
Product_7678,Beauty,1037.3,921,1.3
Product_7679,Books,7939.38,139,4.4
Product_7680,Electronics,9025.07,641,4.6
Product_7681,Home & Kitchen,689.55,728,4.6
Product_7682,Electronics,17667.23,359,3.2
Product_7683,Sports,11165.5,743,1.7
Product_7684,Home & Kitchen,2897.72,660,2.5
Product_7685,Sports,17616.75,788,3.3
Product_7686,Books,1055.05,315,2.3
Product_7687,Fashion,9261.73,894,3.8
Product_7688,Home & Kitchen,11711.74,509,2.1
Product_7689,Books,10994.55,151,4.7
Product_7690,Beauty,19592.13,520,2.5
Product_7691,Beauty,4095.59,652,3.3
Product_7692,Fashion,8325.05,966,3.9
Product_7693,Electronics,733.86,247,3.1
Product_7694,Home & Kitchen,2452.76,913,2.4
Product_7695,Home & Kitchen,5142.53,906,4.5
Product_7696,Electronics,1642.4,611,4.5
Product_7697,Electronics,19780.81,95,3.4
Product_7698,Beauty,14946.26,786,2.1
Product_7699,Sports,8912.55,291,1.8
Product_7700,Books,19571.29,546,4.0
Product_7701,Sports,7453.02,891,4.8
Product_7702,Home & Kitchen,6831.04,509,3.0
Product_7703,Electronics,19769.31,410,4.5
Product_7704,Fashion,14717.04,107,1.9
Product_7705,Sports,18648.84,574,4.0
Product_7706,Home & Kitchen,5929.29,667,3.8
Product_7707,Books,14792.63,462,2.6
Product_7708,Sports,8894.59,773,2.4
Product_7709,Electronics,10890.66,36,2.0
Product_7710,Home & Kitchen,6420.21,958,1.5
Product_7711,Beauty,13822.02,285,1.9
Product_7712,Electronics,2407.8,302,3.2
Product_7713,Home & Kitchen,17542.26,766,1.9
Product_7714,Sports,11357.77,363,2.8
Product_7715,Fashion,19769.63,854,2.7
Product_7716,Home & Kitchen,17941.75,34,4.6
Product_7717,Sports,13516.38,787,4.7
Product_7718,Electronics,19510.01,199,4.0
Product_7719,Books,19477.97,723,2.0
Product_7720,Sports,3879.01,722,4.9
Product_7721,Beauty,5554.63,357,1.6
Product_7722,Fashion,12294.71,330,4.2
Product_7723,Sports,5086.4,673,4.3
Product_7724,Fashion,2837.91,811,1.2
Product_7725,Electronics,3567.68,826,2.9
Product_7726,Books,14299.73,258,1.5
Product_7727,Books,14642.01,460,2.0
Product_7728,Home & Kitchen,7951.38,825,4.9
Product_7729,Fashion,7382.8,391,1.1
Product_7730,Sports,16935.75,356,3.4
Product_7731,Beauty,14183.75,631,1.1
Product_7732,Fashion,2599.84,2,1.8
Product_7733,Sports,14989.42,675,2.9
Product_7734,Electronics,6901.67,459,3.2
Product_7735,Books,2656.29,411,1.4
Product_7736,Home & Kitchen,4885.48,215,2.9
Product_7737,Beauty,4331.72,664,3.2
Product_7738,Beauty,14922.07,672,2.1
Product_7739,Home & Kitchen,8326.55,191,3.4
Product_7740,Beauty,16702.93,523,1.8
Product_7741,Electronics,16809.12,580,2.3
Product_7742,Electronics,18779.65,478,2.5
Product_7743,Fashion,3629.71,343,4.9
Product_7744,Home & Kitchen,5382.03,762,1.9
Product_7745,Sports,5267.0,827,2.0
Product_7746,Fashion,5259.47,733,2.8
Product_7747,Books,4294.86,514,4.9
Product_7748,Books,14138.96,640,4.6
Product_7749,Electronics,8857.13,492,1.9
Product_7750,Beauty,11057.13,937,4.2
Product_7751,Sports,13265.14,618,4.0
Product_7752,Home & Kitchen,4698.1,323,1.2
Product_7753,Beauty,2521.43,388,1.8
Product_7754,Beauty,11030.09,642,2.0
Product_7755,Electronics,1527.88,292,3.7
Product_7756,Books,10576.81,536,4.5
Product_7757,Home & Kitchen,9966.03,163,4.1
Product_7758,Electronics,10836.02,460,1.0
Product_7759,Sports,5410.67,929,3.5
Product_7760,Books,3655.49,240,2.4
Product_7761,Sports,2839.55,684,1.8
Product_7762,Sports,15457.99,921,3.2
Product_7763,Sports,15789.32,768,3.7
Product_7764,Beauty,13502.31,58,2.2
Product_7765,Sports,5092.76,621,4.5
Product_7766,Fashion,16081.65,385,2.5
Product_7767,Books,6671.76,484,1.2
Product_7768,Fashion,755.07,411,2.0
Product_7769,Home & Kitchen,12057.14,837,1.6
Product_7770,Electronics,13459.71,898,1.7
Product_7771,Electronics,13631.51,890,2.7
Product_7772,Books,17416.28,86,3.2
Product_7773,Beauty,16867.76,949,3.9
Product_7774,Electronics,18764.38,334,2.5
Product_7775,Books,19637.04,148,2.2
Product_7776,Fashion,10475.2,618,4.0
Product_7777,Fashion,6124.27,86,2.1
Product_7778,Fashion,9226.34,655,1.6
Product_7779,Sports,8736.87,88,4.0
Product_7780,Electronics,15060.58,168,4.5
Product_7781,Books,8385.26,87,2.0
Product_7782,Books,10324.3,488,3.6
Product_7783,Beauty,19279.9,983,4.9
Product_7784,Sports,14707.67,743,1.7
Product_7785,Books,19419.42,289,1.9
Product_7786,Beauty,645.92,210,2.6
Product_7787,Books,12229.43,445,3.5
Product_7788,Books,6569.67,833,1.3
Product_7789,Fashion,17889.45,982,2.9
Product_7790,Sports,12649.35,469,1.5
Product_7791,Books,9034.77,235,3.1
Product_7792,Beauty,17071.2,104,1.2
Product_7793,Fashion,6439.43,990,4.3
Product_7794,Sports,3658.75,459,2.0
Product_7795,Books,12953.4,890,2.3
Product_7796,Electronics,3279.06,226,3.4
Product_7797,Home & Kitchen,17627.1,317,1.8
Product_7798,Beauty,5211.76,688,4.1
Product_7799,Home & Kitchen,5955.33,731,1.5
Product_7800,Home & Kitchen,1477.86,207,1.3
Product_7801,Beauty,4140.58,273,1.8
Product_7802,Sports,19155.34,402,2.7
Product_7803,Books,1517.18,65,4.8
Product_7804,Sports,6646.32,824,4.7
Product_7805,Home & Kitchen,9682.32,627,2.0
Product_7806,Books,16544.3,109,4.4
Product_7807,Fashion,6714.27,705,4.2
Product_7808,Electronics,18035.67,161,3.4
Product_7809,Beauty,13242.43,522,3.8
Product_7810,Sports,16293.4,367,1.4
Product_7811,Electronics,1017.96,699,1.9
Product_7812,Fashion,17956.88,446,4.4
Product_7813,Home & Kitchen,18301.62,720,2.4
Product_7814,Beauty,13882.58,828,4.2
Product_7815,Books,12146.26,456,1.1
Product_7816,Electronics,15722.52,268,2.3
Product_7817,Sports,6196.01,845,3.1
Product_7818,Beauty,11135.9,751,3.1
Product_7819,Beauty,5551.65,271,4.6
Product_7820,Books,18106.14,264,1.3
Product_7821,Fashion,11886.97,651,1.9
Product_7822,Sports,14408.87,194,3.9
Product_7823,Fashion,7137.3,588,5.0
Product_7824,Electronics,18454.27,46,1.6
Product_7825,Books,18060.47,604,3.9
Product_7826,Home & Kitchen,11581.87,261,2.2
Product_7827,Electronics,13057.83,393,3.0
Product_7828,Beauty,10072.54,333,2.4
Product_7829,Fashion,17869.75,170,3.3
Product_7830,Home & Kitchen,17418.26,301,3.5
Product_7831,Sports,3808.21,872,4.8
Product_7832,Fashion,1893.01,188,4.2
Product_7833,Electronics,12295.61,699,2.1
Product_7834,Sports,7733.55,109,4.7
Product_7835,Sports,14594.36,593,1.3
Product_7836,Sports,14227.06,602,4.1
Product_7837,Electronics,8166.91,577,3.1
Product_7838,Beauty,8372.35,996,2.6
Product_7839,Electronics,16001.33,743,4.7
Product_7840,Beauty,17994.45,811,4.8
Product_7841,Home & Kitchen,901.03,540,4.7
Product_7842,Fashion,18695.46,776,4.2
Product_7843,Fashion,1203.99,197,1.7
Product_7844,Fashion,17111.28,208,1.0
Product_7845,Beauty,13831.04,390,3.9
Product_7846,Fashion,17674.92,429,2.4
Product_7847,Electronics,2664.6,871,1.5
Product_7848,Books,1379.44,742,2.8
Product_7849,Electronics,11374.07,116,3.0
Product_7850,Beauty,1466.59,70,3.0
Product_7851,Beauty,19904.88,507,2.1
Product_7852,Sports,12499.3,3,2.3
Product_7853,Electronics,12993.69,880,4.4
Product_7854,Beauty,10256.07,991,3.5
Product_7855,Beauty,18448.14,962,4.0
Product_7856,Electronics,2254.03,548,2.3
Product_7857,Books,3938.61,929,1.8
Product_7858,Books,7790.17,427,3.1
Product_7859,Fashion,11654.37,221,4.2
Product_7860,Beauty,16360.27,837,4.8
Product_7861,Beauty,14206.54,626,2.3
Product_7862,Books,2936.93,452,1.8
Product_7863,Sports,16318.05,76,2.8
Product_7864,Electronics,9410.16,75,4.9
Product_7865,Sports,14803.21,742,4.7
Product_7866,Beauty,1797.79,138,1.6
Product_7867,Fashion,11216.5,759,2.6
Product_7868,Books,18920.28,648,1.9
Product_7869,Home & Kitchen,14862.59,766,4.1
Product_7870,Beauty,3549.54,158,3.1
Product_7871,Fashion,11452.44,878,4.6
Product_7872,Sports,7357.58,901,2.7
Product_7873,Fashion,17783.11,839,4.9
Product_7874,Beauty,15436.05,644,3.1
Product_7875,Sports,6551.06,289,2.6
Product_7876,Sports,17367.36,977,4.7
Product_7877,Beauty,867.17,430,3.1
Product_7878,Beauty,4798.96,49,4.3
Product_7879,Fashion,17008.52,67,3.8
Product_7880,Electronics,15910.33,931,3.3
Product_7881,Books,1546.11,877,3.2
Product_7882,Electronics,14391.65,760,2.1
Product_7883,Home & Kitchen,15998.56,782,1.5
Product_7884,Home & Kitchen,5331.54,375,1.7
Product_7885,Electronics,10716.57,114,2.9
Product_7886,Fashion,18965.83,673,1.6
Product_7887,Books,1249.03,157,4.3
Product_7888,Electronics,11992.93,761,4.1
Product_7889,Home & Kitchen,8506.57,398,3.0
Product_7890,Fashion,7854.9,898,4.5
Product_7891,Beauty,4011.86,861,2.1
Product_7892,Electronics,5531.2,646,4.2
Product_7893,Beauty,10296.21,170,4.8
Product_7894,Electronics,3336.06,512,3.6
Product_7895,Home & Kitchen,19563.16,637,4.2
Product_7896,Home & Kitchen,5149.2,679,3.6
Product_7897,Fashion,16520.78,475,4.7
Product_7898,Sports,16019.31,56,3.1
Product_7899,Beauty,2063.12,129,1.4
Product_7900,Home & Kitchen,6372.11,711,2.0
Product_7901,Fashion,19026.27,705,3.4
Product_7902,Fashion,723.86,100,2.6
Product_7903,Fashion,6607.4,368,1.7
Product_7904,Fashion,17771.7,430,4.0
Product_7905,Home & Kitchen,16930.59,712,1.3
Product_7906,Electronics,10692.7,853,1.1
Product_7907,Fashion,13245.57,249,4.6
Product_7908,Home & Kitchen,10135.22,980,1.3
Product_7909,Books,17020.43,343,1.3
Product_7910,Electronics,10647.58,320,4.6
Product_7911,Fashion,1838.05,455,4.1
Product_7912,Electronics,14319.05,995,1.4
Product_7913,Beauty,18902.42,828,2.3
Product_7914,Books,19564.7,475,2.8
Product_7915,Beauty,8818.71,478,4.2
Product_7916,Electronics,6544.67,686,2.8
Product_7917,Home & Kitchen,4195.4,842,4.5
Product_7918,Beauty,12748.28,917,1.3
Product_7919,Electronics,2445.17,257,2.7
Product_7920,Books,10613.07,815,2.1
Product_7921,Home & Kitchen,11883.12,821,1.7
Product_7922,Beauty,11501.13,385,2.9
Product_7923,Sports,16818.5,724,3.1
Product_7924,Electronics,7661.02,535,2.3
Product_7925,Electronics,17397.15,348,3.6
Product_7926,Beauty,16593.94,133,4.5
Product_7927,Sports,19720.27,836,4.9
Product_7928,Home & Kitchen,13061.42,216,3.7
Product_7929,Electronics,18291.66,765,4.1
Product_7930,Home & Kitchen,18873.93,349,3.8
Product_7931,Books,5738.95,127,4.0
Product_7932,Electronics,2441.19,25,1.5
Product_7933,Books,17393.73,665,4.2
Product_7934,Fashion,15183.46,760,4.7
Product_7935,Electronics,18574.46,917,3.6
Product_7936,Books,7543.66,77,2.4
Product_7937,Books,17884.06,71,2.3
Product_7938,Electronics,5314.49,545,1.7
Product_7939,Electronics,10390.75,963,1.4
Product_7940,Home & Kitchen,1796.43,737,2.9
Product_7941,Sports,19031.82,362,2.3
Product_7942,Electronics,10020.57,489,4.3
Product_7943,Fashion,8750.33,446,1.9
Product_7944,Fashion,19343.28,9,1.2
Product_7945,Sports,18137.29,810,2.3
Product_7946,Home & Kitchen,18293.82,508,3.7
Product_7947,Fashion,10429.47,273,4.6
Product_7948,Home & Kitchen,1765.38,816,4.4
Product_7949,Fashion,9503.55,774,2.2
Product_7950,Books,942.8,245,2.1
Product_7951,Electronics,6981.49,975,2.8
Product_7952,Books,11077.42,744,3.8
Product_7953,Sports,19869.06,311,1.8
Product_7954,Books,4854.92,69,1.9
Product_7955,Electronics,3963.8,906,3.8
Product_7956,Fashion,1236.47,212,1.0
Product_7957,Fashion,18326.3,861,4.1
Product_7958,Electronics,1971.91,262,1.4
Product_7959,Electronics,11701.97,485,2.9
Product_7960,Electronics,9138.37,601,3.7
Product_7961,Electronics,13846.21,751,3.1
Product_7962,Electronics,5482.34,883,1.9
Product_7963,Electronics,4017.94,973,2.4
Product_7964,Books,19113.1,33,2.1
Product_7965,Fashion,2466.9,798,2.8
Product_7966,Beauty,8263.81,186,4.5
Product_7967,Sports,10044.19,89,2.6
Product_7968,Fashion,16529.21,896,4.9
Product_7969,Electronics,18392.03,731,4.4
Product_7970,Books,12948.42,509,4.6
Product_7971,Books,5378.37,741,4.2
Product_7972,Fashion,10025.86,931,2.2
Product_7973,Home & Kitchen,4513.91,658,1.2
Product_7974,Sports,13561.61,93,3.9
Product_7975,Beauty,19160.03,76,3.9
Product_7976,Home & Kitchen,3779.39,902,3.5
Product_7977,Sports,1096.07,580,4.7
Product_7978,Beauty,10596.09,899,4.6
Product_7979,Books,7653.1,803,3.4
Product_7980,Electronics,14657.38,222,4.6
Product_7981,Books,14688.81,473,1.4
Product_7982,Fashion,1204.61,950,2.6
Product_7983,Fashion,764.99,226,3.5
Product_7984,Beauty,5449.07,397,3.7
Product_7985,Beauty,19532.37,777,1.0
Product_7986,Sports,943.91,486,4.4
Product_7987,Electronics,833.15,457,2.6
Product_7988,Books,2234.42,61,1.2
Product_7989,Home & Kitchen,17894.41,396,1.3
Product_7990,Fashion,16563.39,335,2.6
Product_7991,Sports,9726.73,150,2.4
Product_7992,Books,7108.38,234,2.3
Product_7993,Sports,4128.57,17,2.4
Product_7994,Sports,9721.13,61,4.6
Product_7995,Home & Kitchen,9997.95,441,4.3
Product_7996,Home & Kitchen,17547.08,700,1.2
Product_7997,Electronics,12751.91,69,2.7
Product_7998,Sports,11614.36,10,2.7
Product_7999,Sports,6989.02,438,4.2
Product_8000,Beauty,15370.26,461,1.2
Product_8001,Home & Kitchen,12116.67,970,3.0
Product_8002,Fashion,14831.43,957,4.9
Product_8003,Books,19111.01,305,2.9
Product_8004,Fashion,12309.68,988,4.9
Product_8005,Home & Kitchen,15999.81,849,1.3
Product_8006,Fashion,11384.59,970,1.5
Product_8007,Electronics,13522.38,990,4.1
Product_8008,Beauty,1388.95,95,1.8
Product_8009,Beauty,8386.62,65,4.6
Product_8010,Sports,13204.69,599,1.6
Product_8011,Home & Kitchen,16922.41,176,3.3
Product_8012,Electronics,4975.53,561,2.0
Product_8013,Sports,10831.47,747,4.9
Product_8014,Books,17847.01,725,1.4
Product_8015,Books,14487.98,966,2.7
Product_8016,Sports,9935.05,744,3.1
Product_8017,Fashion,5158.06,916,4.8
Product_8018,Home & Kitchen,17633.84,188,1.2
Product_8019,Electronics,9593.61,723,3.5
Product_8020,Books,8769.92,34,1.5
Product_8021,Home & Kitchen,17207.68,994,3.0
Product_8022,Fashion,6235.58,769,2.6
Product_8023,Fashion,8929.28,792,1.8
Product_8024,Beauty,10892.29,688,2.3
Product_8025,Fashion,7633.75,386,2.8
Product_8026,Home & Kitchen,11086.15,154,1.5
Product_8027,Electronics,10863.08,71,1.8
Product_8028,Fashion,11595.16,503,2.4
Product_8029,Beauty,2528.67,988,1.9
Product_8030,Home & Kitchen,12879.91,277,3.9
Product_8031,Books,10971.75,9,4.0
Product_8032,Beauty,10718.54,347,2.3
Product_8033,Home & Kitchen,1303.9,493,1.1
Product_8034,Home & Kitchen,7527.36,128,2.1
Product_8035,Sports,18054.47,673,4.4
Product_8036,Home & Kitchen,14530.57,770,4.6
Product_8037,Sports,10788.53,504,4.8
Product_8038,Fashion,5382.24,834,1.1
Product_8039,Home & Kitchen,7496.93,103,3.3
Product_8040,Home & Kitchen,12530.41,124,4.1
Product_8041,Beauty,8766.47,650,1.9
Product_8042,Sports,10859.9,36,4.4
Product_8043,Electronics,557.99,161,4.0
Product_8044,Sports,5539.56,719,3.7
Product_8045,Fashion,14359.33,197,1.2
Product_8046,Beauty,8901.44,599,3.3
Product_8047,Fashion,2062.56,455,2.8
Product_8048,Fashion,1281.87,34,1.4
Product_8049,Home & Kitchen,17264.07,548,3.8
Product_8050,Sports,8054.71,923,3.2
Product_8051,Sports,10642.84,109,1.6
Product_8052,Fashion,6211.86,154,4.6
Product_8053,Books,10095.16,366,1.5
Product_8054,Electronics,8855.16,433,1.3
Product_8055,Fashion,2587.23,183,1.1
Product_8056,Electronics,4092.32,926,1.7
Product_8057,Books,6263.93,738,3.5
Product_8058,Beauty,15123.04,774,3.3
Product_8059,Books,3061.47,460,3.8
Product_8060,Books,10490.21,49,3.2
Product_8061,Fashion,18651.41,822,2.5
Product_8062,Sports,4217.54,922,4.1
Product_8063,Sports,18573.97,807,3.1
Product_8064,Beauty,8603.04,390,4.4
Product_8065,Sports,9092.96,863,1.6
Product_8066,Home & Kitchen,9358.9,539,1.5
Product_8067,Fashion,13318.39,941,4.6
Product_8068,Sports,14911.72,496,3.6
Product_8069,Home & Kitchen,18142.48,840,2.5
Product_8070,Electronics,14205.36,563,3.2
Product_8071,Electronics,7993.28,255,4.4
Product_8072,Books,18860.87,179,3.3
Product_8073,Home & Kitchen,10043.08,981,3.1
Product_8074,Home & Kitchen,16346.15,625,3.3
Product_8075,Electronics,11262.83,860,4.3
Product_8076,Fashion,15901.57,509,2.7
Product_8077,Books,19718.83,862,1.9
Product_8078,Sports,17424.07,44,3.9
Product_8079,Sports,7344.07,294,3.6
Product_8080,Home & Kitchen,16409.26,308,1.7
Product_8081,Books,11413.12,143,4.7
Product_8082,Home & Kitchen,16944.81,500,2.9
Product_8083,Books,1177.45,650,4.4
Product_8084,Electronics,14710.84,151,3.3
Product_8085,Sports,4769.34,892,1.9
Product_8086,Books,2927.79,931,3.1
Product_8087,Books,14384.38,192,3.6
Product_8088,Electronics,12529.79,725,3.5
Product_8089,Sports,14405.17,226,2.3
Product_8090,Home & Kitchen,12131.42,215,2.4
Product_8091,Fashion,2893.37,721,3.8
Product_8092,Fashion,1883.75,368,1.1
Product_8093,Sports,13123.29,822,1.2
Product_8094,Beauty,19798.32,448,1.8
Product_8095,Books,2933.23,206,4.4
Product_8096,Beauty,18830.54,203,3.1
Product_8097,Electronics,15152.66,764,1.8
Product_8098,Beauty,4076.19,151,2.5
Product_8099,Books,8370.58,584,3.3
Product_8100,Fashion,10072.12,231,2.1
Product_8101,Beauty,1246.55,329,3.8
Product_8102,Beauty,2317.27,946,3.6
Product_8103,Sports,8356.87,444,4.8
Product_8104,Electronics,11333.96,670,1.1
Product_8105,Home & Kitchen,3639.37,920,3.5
Product_8106,Sports,6507.93,5,1.4
Product_8107,Books,5791.69,221,2.3
Product_8108,Fashion,4518.74,345,2.1
Product_8109,Sports,13436.69,523,1.3
Product_8110,Electronics,9197.14,609,2.9
Product_8111,Electronics,17449.27,834,4.6
Product_8112,Electronics,7164.91,334,2.5
Product_8113,Home & Kitchen,12310.69,565,1.6
Product_8114,Home & Kitchen,18214.06,615,4.1
Product_8115,Electronics,14875.21,784,1.6
Product_8116,Fashion,9755.96,703,1.7
Product_8117,Books,9053.11,23,3.7
Product_8118,Fashion,17368.62,138,4.5
Product_8119,Sports,15663.4,837,2.0
Product_8120,Beauty,11945.12,996,2.4
Product_8121,Home & Kitchen,2353.37,979,1.9
Product_8122,Home & Kitchen,8846.19,198,3.5
Product_8123,Home & Kitchen,17651.68,377,3.2
Product_8124,Sports,13814.4,556,3.5
Product_8125,Beauty,3585.54,867,3.0
Product_8126,Beauty,2151.8,474,1.6
Product_8127,Sports,11568.18,582,2.9
Product_8128,Fashion,1790.29,444,3.0
Product_8129,Home & Kitchen,4957.58,379,2.7
Product_8130,Fashion,14669.71,561,4.3
Product_8131,Beauty,15379.99,784,1.9
Product_8132,Fashion,590.09,50,4.6
Product_8133,Books,18670.83,485,1.3
Product_8134,Electronics,5684.93,608,2.6
Product_8135,Books,10840.63,718,3.7
Product_8136,Sports,12257.69,197,4.6
Product_8137,Home & Kitchen,6332.73,634,3.2
Product_8138,Electronics,9596.9,244,1.0
Product_8139,Home & Kitchen,16051.06,742,3.9
Product_8140,Beauty,6051.58,289,3.0
Product_8141,Sports,10947.99,636,4.0
Product_8142,Home & Kitchen,6630.56,535,1.6
Product_8143,Electronics,17406.37,922,3.5
Product_8144,Fashion,19208.11,277,3.4
Product_8145,Sports,12043.39,867,2.4
Product_8146,Electronics,14112.11,334,3.6
Product_8147,Books,5125.57,221,2.5
Product_8148,Electronics,9537.65,427,1.3
Product_8149,Sports,18621.62,991,1.7
Product_8150,Beauty,4091.06,514,2.0
Product_8151,Fashion,3768.46,389,1.2
Product_8152,Home & Kitchen,11249.11,689,4.3
Product_8153,Books,13811.41,572,2.3
Product_8154,Home & Kitchen,17372.35,718,2.1
Product_8155,Sports,1795.67,234,4.2
Product_8156,Sports,13549.14,325,4.7
Product_8157,Beauty,3716.67,650,1.6
Product_8158,Fashion,12163.34,180,4.4
Product_8159,Books,4448.52,767,3.8
Product_8160,Fashion,10864.88,685,4.6
Product_8161,Sports,12437.0,555,4.7
Product_8162,Fashion,8238.46,70,3.9
Product_8163,Home & Kitchen,16112.49,733,1.5
Product_8164,Sports,9806.62,979,3.8
Product_8165,Books,10397.34,648,4.1
Product_8166,Electronics,8129.17,395,3.0
Product_8167,Electronics,15888.14,451,3.8
Product_8168,Books,8114.18,506,2.6
Product_8169,Sports,18128.31,823,2.5
Product_8170,Electronics,3760.03,174,2.3
Product_8171,Electronics,7027.32,796,1.6
Product_8172,Electronics,1552.17,364,2.1
Product_8173,Beauty,14146.01,604,3.8
Product_8174,Beauty,12484.83,985,1.4
Product_8175,Home & Kitchen,1292.75,765,4.6
Product_8176,Fashion,18340.39,910,1.9
Product_8177,Beauty,6060.35,817,4.8
Product_8178,Books,17588.72,620,2.4
Product_8179,Books,17073.88,710,1.8
Product_8180,Fashion,9625.55,944,4.5
Product_8181,Beauty,14435.66,983,1.1
Product_8182,Books,7103.72,542,3.2
Product_8183,Home & Kitchen,11293.61,449,2.3
Product_8184,Home & Kitchen,13890.13,832,4.1
Product_8185,Home & Kitchen,1936.25,288,4.7
Product_8186,Home & Kitchen,5785.94,417,2.5
Product_8187,Home & Kitchen,12442.86,201,4.9
Product_8188,Electronics,11806.27,429,1.5
Product_8189,Sports,4886.66,81,1.0
Product_8190,Home & Kitchen,17824.75,308,2.4
Product_8191,Fashion,14418.81,549,1.8
Product_8192,Electronics,2964.29,15,2.6
Product_8193,Home & Kitchen,14323.45,273,4.6
Product_8194,Fashion,693.63,701,2.7
Product_8195,Fashion,2457.31,480,2.8
Product_8196,Electronics,11914.86,693,3.6
Product_8197,Sports,5873.81,632,2.5
Product_8198,Fashion,1529.53,363,4.2
Product_8199,Home & Kitchen,11525.71,302,4.3
Product_8200,Home & Kitchen,8743.49,730,3.7
Product_8201,Sports,7505.99,410,4.7
Product_8202,Fashion,14292.88,703,3.2
Product_8203,Fashion,10801.42,909,1.1
Product_8204,Books,1456.86,968,2.6
